,home_team,away_team,home_score,away_score,days_since,home_win
5497,Singularity,ATK,2.0,0.0,337.0,1.0
5498,EnVy,absolute mad lads,2.0,1.0,337.0,1.0
5499,New Identity,TeamOne,1.0,2.0,337.0,0.0
5500,Ancient,CR4ZY,2.0,1.0,337.0,1.0
5501,Windigo,GamerLegion,2.0,0.0,337.0,1.0
5502,HAVU,pro100,0.0,1.0,337.0,0.0
5503,Liquid,forZe,2.0,1.0,337.0,1.0
5504,Ancient,Aristocracy,2.0,1.0,337.0,1.0
5505,G2,Sprout,2.0,0.0,337.0,1.0
5506,Tricked,OpTic,1.0,2.0,337.0,0.0
5507,Variance,The Quest,0.0,1.0,337.0,0.0
5508,New Identity,Ascent,1.0,0.0,337.0,1.0
5509,Bad News Bears,Bushido Boyz,1.0,0.0,337.0,1.0
5510,eUnited,Singularity,2.0,0.0,337.0,1.0
5511,Peeker's Advantage,Bad News Bears,1.0,0.0,337.0,1.0
5512,New Identity,Prospects,1.0,0.0,337.0,1.0
5513,Party Astronauts,eUnited,0.0,2.0,337.0,0.0
5514,ATK,Singularity,0.0,2.0,337.0,0.0
5515,absolute mad lads,EnVy,1.0,2.0,337.0,0.0
5516,TeamOne,New Identity,2.0,1.0,337.0,1.0
5517,CR4ZY,Ancient,1.0,2.0,337.0,0.0
5518,GamerLegion,Windigo,0.0,2.0,337.0,0.0
5519,pro100,HAVU,1.0,0.0,337.0,1.0
5520,AVANGAR,Tricked,0.0,2.0,338.0,0.0
5521,FURIA,GamerLegion,0.0,2.0,338.0,0.0
5522,CR4ZY,Chaos,2.0,0.0,338.0,1.0
5523,fish123,Buzzkill,2.0,0.0,338.0,1.0
5524,Windigo,Virtus.pro,2.0,1.0,338.0,1.0
5525,Buzzkill,DarkSpawn,2.0,0.0,338.0,1.0
5526,Winstrike,Tricked,1.0,2.0,338.0,0.0
5527,Genuine,ORDER,1.0,3.0,338.0,0.0
5528,The Quest,Bushido Boyz,1.0,0.0,338.0,1.0
5529,Singularity,Thunder Logic,2.0,1.0,338.0,1.0
5530,ex-Zone,Party Astronauts,2.0,1.0,338.0,1.0
5531,ATK,Variance,2.0,0.0,338.0,1.0
5532,eUnited,Bushido Boyz,2.0,0.0,338.0,1.0
5533,eUnited,Hentai Heroes,2.0,0.0,338.0,1.0
5534,Singularity,We Da North,2.0,0.0,338.0,1.0
5535,Bushido Boyz,Prospects,2.0,0.0,338.0,1.0
5536,ex-Zone,Front,2.0,0.0,338.0,1.0
5537,Thunder Logic,LiviD,2.0,1.0,338.0,1.0
5538,ATK,Holo,2.0,0.0,338.0,1.0
5539,Variance,Big Frames,2.0,0.0,338.0,1.0
5540,Tricked,AVANGAR,2.0,0.0,338.0,1.0
5541,GamerLegion,FURIA,2.0,0.0,338.0,1.0
5542,Chaos,CR4ZY,0.0,2.0,338.0,0.0
5543,Buzzkill,fish123,0.0,2.0,338.0,0.0
5544,Virtus.pro,Windigo,1.0,2.0,338.0,0.0
5545,DarkSpawn,Buzzkill,0.0,2.0,338.0,0.0
5546,Tricked,Winstrike,2.0,1.0,338.0,1.0
5547,ORDER,Genuine,3.0,1.0,338.0,1.0
5548,Bushido Boyz,The Quest,0.0,1.0,338.0,0.0
5549,Thunder Logic,Singularity,1.0,2.0,338.0,0.0
5550,Party Astronauts,ex-Zone,1.0,2.0,338.0,0.0
5551,Variance,ATK,0.0,2.0,338.0,0.0
5552,Bushido Boyz,eUnited,0.0,2.0,338.0,0.0
5553,Hentai Heroes,eUnited,0.0,2.0,338.0,0.0
5554,We Da North,Singularity,0.0,2.0,338.0,0.0
5555,Prospects,Bushido Boyz,0.0,2.0,338.0,0.0
5556,Front,ex-Zone,0.0,2.0,338.0,0.0
5557,LiviD,Thunder Logic,1.0,2.0,338.0,0.0
5558,Holo,ATK,0.0,2.0,338.0,0.0
5559,Big Frames,Variance,0.0,2.0,338.0,0.0
5560,Defusekids,mCon,2.0,0.0,339.0,1.0
5561,Spirit,Liquid,0.0,2.0,339.0,0.0
5562,OpTic,Chaos,1.0,0.0,339.0,1.0
5563,5balls,Smoke Criminals,0.0,2.0,339.0,0.0
5564,Izako Boars,Sprout,0.0,1.0,339.0,0.0
5565,BIG,Virtus.pro,0.0,2.0,339.0,0.0
5566,Tricked,Aristocracy,0.0,1.0,339.0,0.0
5567,fish123,Buzzkill,2.0,0.0,339.0,1.0
5568,Izako Boars,x-kom,0.0,1.0,339.0,0.0
5569,mCon,Asterion,2.0,0.0,339.0,1.0
5570,CR4ZY,Ancient,0.0,1.0,339.0,0.0
5571,AVANGAR,Winstrike,1.0,0.0,339.0,1.0
5572,Defusekids,Aetas x Strijders,2.0,0.0,339.0,1.0
5573,OFFSET,GTZ-Bulls,2.0,0.0,339.0,1.0
5574,5balls,Unique,0.0,2.0,339.0,0.0
5575,Chiefs,ORDER,0.0,2.0,339.0,0.0
5576,ORDER,Fighting 4 Freedom,2.0,0.0,339.0,1.0
5577,Singularity,EnVy,2.0,1.0,339.0,1.0
5578,Bushido Boyz,Peeker's Advantage,1.0,0.0,339.0,1.0
5579,Chiefs,Genuine,0.0,2.0,339.0,0.0
5580,mCon,Defusekids,0.0,2.0,339.0,0.0
5581,Liquid,Spirit,2.0,0.0,339.0,1.0
5582,Chaos,OpTic,0.0,1.0,339.0,0.0
5583,Smoke Criminals,5balls,2.0,0.0,339.0,1.0
5584,Sprout,Izako Boars,1.0,0.0,339.0,1.0
5585,Virtus.pro,BIG,2.0,0.0,339.0,1.0
5586,Aristocracy,Tricked,1.0,0.0,339.0,1.0
5587,Buzzkill,fish123,0.0,2.0,339.0,0.0
5588,x-kom,Izako Boars,1.0,0.0,339.0,1.0
5589,Asterion,mCon,0.0,2.0,339.0,0.0
5590,Ancient,CR4ZY,1.0,0.0,339.0,1.0
5591,Winstrike,AVANGAR,0.0,1.0,339.0,0.0
5592,Aetas x Strijders,Defusekids,0.0,2.0,339.0,0.0
5593,GTZ-Bulls,OFFSET,0.0,2.0,339.0,0.0
5594,Unique,5balls,2.0,0.0,339.0,1.0
5595,ORDER,Chiefs,2.0,0.0,339.0,1.0
5596,Fighting 4 Freedom,ORDER,0.0,2.0,339.0,0.0
5597,EnVy,Singularity,1.0,2.0,339.0,0.0
5598,Peeker's Advantage,Bushido Boyz,0.0,1.0,339.0,0.0
5599,Genuine,Chiefs,2.0,0.0,339.0,1.0
5600,ALTERNATE aTTaX,Sprout,0.0,1.0,340.0,0.0
5601,forZe,G2,2.0,0.0,340.0,1.0
5602,x-kom,ALTERNATE aTTaX,1.0,0.0,340.0,1.0
5603,OFFSET,k1ck,2.0,0.0,340.0,1.0
5604,G2,Movistar Riders,1.0,0.0,340.0,1.0
5605,Sprout,Vitality,1.0,0.0,340.0,1.0
5606,NOTBAD,Espada,1.0,2.0,340.0,0.0
5607,HellRaisers,forZe,0.0,1.0,340.0,0.0
5608,Dracarys,Warthox,2.0,0.0,340.0,1.0
5609,Ascent,ex-Zone,1.0,0.0,340.0,1.0
5610,Singularity,NRG,1.0,2.0,340.0,0.0
5611,eUnited,New Identity,2.0,0.0,340.0,1.0
5612,Thunder Logic,Ascent,0.0,1.0,340.0,0.0
5613,Thunder Logic,Bushido Boyz,1.0,0.0,340.0,1.0
5614,FURIA,TeamOne,2.0,0.0,340.0,1.0
5615,Luminosity,Lazarus,1.0,2.0,340.0,0.0
5616,Sprout,Epsilon,1.0,0.0,340.0,1.0
5617,Bad News Bears,Mythic,2.0,0.0,340.0,1.0
5618,The Quest,Cloud9,2.0,0.0,340.0,1.0
5619,expert,HAVU,0.0,1.0,340.0,0.0
5620,Sprout,ALTERNATE aTTaX,1.0,0.0,340.0,1.0
5621,G2,forZe,0.0,2.0,340.0,0.0
5622,ALTERNATE aTTaX,x-kom,0.0,1.0,340.0,0.0
5623,k1ck,OFFSET,0.0,2.0,340.0,0.0
5624,Movistar Riders,G2,0.0,1.0,340.0,0.0
5625,Vitality,Sprout,0.0,1.0,340.0,0.0
5626,Espada,NOTBAD,2.0,1.0,340.0,1.0
5627,forZe,HellRaisers,1.0,0.0,340.0,1.0
5628,Warthox,Dracarys,0.0,2.0,340.0,0.0
5629,ex-Zone,Ascent,0.0,1.0,340.0,0.0
5630,NRG,Singularity,2.0,1.0,340.0,1.0
5631,New Identity,eUnited,0.0,2.0,340.0,0.0
5632,Ascent,Thunder Logic,1.0,0.0,340.0,1.0
5633,Bushido Boyz,Thunder Logic,0.0,1.0,340.0,0.0
5634,TeamOne,FURIA,0.0,2.0,340.0,0.0
5635,Lazarus,Luminosity,2.0,1.0,340.0,1.0
5636,Epsilon,Sprout,0.0,1.0,340.0,0.0
5637,Mythic,Bad News Bears,0.0,2.0,340.0,0.0
5638,Cloud9,The Quest,0.0,2.0,340.0,0.0
5639,HAVU,expert,1.0,0.0,340.0,1.0
5640,Sprout,Spirit,2.0,0.0,341.0,1.0
5641,HAVU,Helsinki REDS,2.0,0.0,341.0,1.0
5642,CR4ZY,x-kom,1.0,0.0,341.0,1.0
5643,AGO,ALTERNATE aTTaX,1.0,0.0,341.0,1.0
5644,Chaos,forZe,0.0,1.0,341.0,0.0
5645,Liquid,Spirit,0.0,1.0,341.0,0.0
5646,Syman,NONAME,2.0,0.0,341.0,1.0
5647,Sprout,NoChance,1.0,0.0,341.0,1.0
5648,Nemiga,Nordavind,0.0,1.0,341.0,0.0
5649,ORDER,Chiefs,1.0,2.0,341.0,0.0
5650,Singularity,Bad News Bears,2.0,0.0,341.0,1.0
5651,NRG,Mythic,2.0,0.0,341.0,1.0
5652,Cloud9,New Identity,1.0,2.0,341.0,0.0
5653,eUnited,The Quest,2.0,0.0,341.0,1.0
5654,Tricked,Ancient,0.0,2.0,341.0,0.0
5655,Virtus.pro,x-kom,1.0,0.0,341.0,1.0
5656,EnVy,Lazarus,1.0,2.0,341.0,0.0
5657,Luminosity,Party Astronauts,2.0,0.0,341.0,1.0
5658,pro100,expert,1.0,0.0,341.0,1.0
5659,forZe,Movistar Riders,0.0,1.0,341.0,0.0
5660,Spirit,Sprout,0.0,2.0,341.0,0.0
5661,Helsinki REDS,HAVU,0.0,2.0,341.0,0.0
5662,x-kom,CR4ZY,0.0,1.0,341.0,0.0
5663,ALTERNATE aTTaX,AGO,0.0,1.0,341.0,0.0
5664,forZe,Chaos,1.0,0.0,341.0,1.0
5665,Spirit,Liquid,1.0,0.0,341.0,1.0
5666,NONAME,Syman,0.0,2.0,341.0,0.0
5667,NoChance,Sprout,0.0,1.0,341.0,0.0
5668,Nordavind,Nemiga,1.0,0.0,341.0,1.0
5669,Chiefs,ORDER,2.0,1.0,341.0,1.0
5670,Bad News Bears,Singularity,0.0,2.0,341.0,0.0
5671,Mythic,NRG,0.0,2.0,341.0,0.0
5672,New Identity,Cloud9,2.0,1.0,341.0,1.0
5673,The Quest,eUnited,0.0,2.0,341.0,0.0
5674,Ancient,Tricked,2.0,0.0,341.0,1.0
5675,x-kom,Virtus.pro,0.0,1.0,341.0,0.0
5676,Lazarus,EnVy,2.0,1.0,341.0,1.0
5677,Party Astronauts,Luminosity,0.0,2.0,341.0,0.0
5678,expert,pro100,0.0,1.0,341.0,0.0
5679,Movistar Riders,forZe,1.0,0.0,341.0,1.0
5680,Movistar Riders,ALTERNATE aTTaX,1.0,0.0,342.0,1.0
5681,Izako Boars,HAVU,1.0,0.0,342.0,1.0
5682,ALTERNATE aTTaX,Vitality,0.0,1.0,342.0,0.0
5683,Virtus.pro,BIG,0.0,2.0,342.0,0.0
5684,pro100,Virtus.pro,0.0,1.0,342.0,0.0
5685,NoChance,Heroic,2.0,1.0,342.0,1.0
5686,Ground Zero,Chiefs,0.0,2.0,342.0,0.0
5687,Ascent,Variance,0.0,1.0,342.0,0.0
5688,The Quest,Bad News Bears,0.0,1.0,342.0,0.0
5689,TeamOne,New Identity,1.0,0.0,342.0,1.0
5690,BLITZKRIEG,Peeker's Advantage,0.0,1.0,342.0,0.0
5691,FURIA,Prospects,1.0,0.0,342.0,1.0
5692,Bushido Boyz,Variance,0.0,1.0,342.0,0.0
5693,Peeker's Advantage,Singularity,0.0,1.0,342.0,0.0
5694,FURIA,Party Astronauts,0.0,1.0,342.0,0.0
5695,TeamOne,Ascent,1.0,0.0,342.0,1.0
5696,Bad News Bears,ex-Zone,0.0,1.0,342.0,0.0
5697,The Quest,Thunder Logic,1.0,0.0,342.0,1.0
5698,ex-Zone,Mythic,1.0,0.0,342.0,1.0
5699,New Identity,Bushido Boyz,1.0,0.0,342.0,1.0
5700,ALTERNATE aTTaX,Movistar Riders,0.0,1.0,342.0,0.0
5701,HAVU,Izako Boars,0.0,1.0,342.0,0.0
5702,Vitality,ALTERNATE aTTaX,1.0,0.0,342.0,1.0
5703,BIG,Virtus.pro,2.0,0.0,342.0,1.0
5704,Virtus.pro,pro100,1.0,0.0,342.0,1.0
5705,Heroic,NoChance,1.0,2.0,342.0,0.0
5706,Chiefs,Ground Zero,2.0,0.0,342.0,1.0
5707,Variance,Ascent,1.0,0.0,342.0,1.0
5708,Bad News Bears,The Quest,1.0,0.0,342.0,1.0
5709,New Identity,TeamOne,0.0,1.0,342.0,0.0
5710,Peeker's Advantage,BLITZKRIEG,1.0,0.0,342.0,1.0
5711,Prospects,FURIA,0.0,1.0,342.0,0.0
5712,Variance,Bushido Boyz,1.0,0.0,342.0,1.0
5713,Singularity,Peeker's Advantage,1.0,0.0,342.0,1.0
5714,Party Astronauts,FURIA,1.0,0.0,342.0,1.0
5715,Ascent,TeamOne,0.0,1.0,342.0,0.0
5716,ex-Zone,Bad News Bears,1.0,0.0,342.0,1.0
5717,Thunder Logic,The Quest,0.0,1.0,342.0,0.0
5718,Mythic,ex-Zone,0.0,1.0,342.0,0.0
5719,Bushido Boyz,New Identity,0.0,1.0,342.0,0.0
5720,AGO,Movistar Riders,1.0,0.0,343.0,1.0
5721,Epsilon,x-kom,1.0,0.0,343.0,1.0
5722,DreamEaters,Izako Boars,2.0,0.0,343.0,1.0
5723,FrenchFrogs,expert,1.0,0.0,343.0,1.0
5724,GamerLegion,Virtus.pro,0.0,2.0,343.0,0.0
5725,Windigo,NoChance,1.0,2.0,343.0,0.0
5726,Virtus.pro,pro100,1.0,0.0,343.0,1.0
5727,forZe,Winstrike,3.0,0.0,343.0,1.0
5728,Ground Zero,ex-Athletico,2.0,0.0,343.0,1.0
5729,Sprout,Maknitude,2.0,0.0,343.0,1.0
5730,Tricked,Nordavind,2.0,1.0,343.0,1.0
5731,ORDER,Genuine,2.0,1.0,343.0,1.0
5732,New Identity,ex-Zone,1.0,0.0,343.0,1.0
5733,Polar Ace,TeamOne,1.0,0.0,343.0,1.0
5734,BLITZKRIEG,New Identity,0.0,1.0,343.0,0.0
5735,Singularity,Prospects,1.0,0.0,343.0,1.0
5736,The Quest,TeamOne,1.0,0.0,343.0,1.0
5737,Party Astronauts,Variance,0.0,1.0,343.0,0.0
5738,ATK,Peeker's Advantage,1.0,0.0,343.0,1.0
5739,Party Astronauts,Polar Ace,1.0,0.0,343.0,1.0
5740,Movistar Riders,AGO,0.0,1.0,343.0,0.0
5741,x-kom,Epsilon,0.0,1.0,343.0,0.0
5742,Izako Boars,DreamEaters,0.0,2.0,343.0,0.0
5743,expert,FrenchFrogs,0.0,1.0,343.0,0.0
5744,Virtus.pro,GamerLegion,2.0,0.0,343.0,1.0
5745,NoChance,Windigo,2.0,1.0,343.0,1.0
5746,pro100,Virtus.pro,0.0,1.0,343.0,0.0
5747,Winstrike,forZe,0.0,3.0,343.0,0.0
5748,ex-Athletico,Ground Zero,0.0,2.0,343.0,0.0
5749,Maknitude,Sprout,0.0,2.0,343.0,0.0
5750,Nordavind,Tricked,1.0,2.0,343.0,0.0
5751,Genuine,ORDER,1.0,2.0,343.0,0.0
5752,ex-Zone,New Identity,0.0,1.0,343.0,0.0
5753,TeamOne,Polar Ace,0.0,1.0,343.0,0.0
5754,New Identity,BLITZKRIEG,1.0,0.0,343.0,1.0
5755,Prospects,Singularity,0.0,1.0,343.0,0.0
5756,TeamOne,The Quest,0.0,1.0,343.0,0.0
5757,Variance,Party Astronauts,1.0,0.0,343.0,1.0
5758,Peeker's Advantage,ATK,0.0,1.0,343.0,0.0
5759,Polar Ace,Party Astronauts,0.0,1.0,343.0,0.0
5760,Winstrike,Warthox,1.0,2.0,344.0,0.0
5761,AGO,Izako Boars,0.0,1.0,344.0,0.0
5762,5balls,The Final Tribe,2.0,0.0,344.0,1.0
5763,KOVA,Bpro,2.0,0.0,344.0,1.0
5764,Izako Boars,Virtus.pro,1.0,0.0,344.0,1.0
5765,BIG,Sprout,2.0,1.0,344.0,1.0
5766,fnatic,Maknitude,2.0,0.0,344.0,1.0
5767,Gambit Youngsters,Se7en,2.0,1.0,344.0,1.0
5768,Genuine,rewound,2.0,0.0,344.0,1.0
5769,Paradox,Chiefs,0.0,2.0,344.0,0.0
5770,CR4ZY,Nordavind,2.0,0.0,344.0,1.0
5771,Heroic,Tricked,2.0,0.0,344.0,1.0
5772,Vega Squadron,DreamEaters,0.0,2.0,344.0,0.0
5773,Jade,ORDER,0.0,2.0,344.0,0.0
5774,TeamOne,Party Astronauts,0.0,1.0,344.0,0.0
5775,The Quest,Peeker's Advantage,1.0,0.0,344.0,1.0
5776,Polar Ace,BLITZKRIEG,0.0,1.0,344.0,0.0
5777,Party Astronauts,ex-Zone,1.0,0.0,344.0,1.0
5778,TeamOne,Mythic,1.0,0.0,344.0,1.0
5779,ATK,Bad News Bears,1.0,0.0,344.0,1.0
5780,Warthox,Winstrike,2.0,1.0,344.0,1.0
5781,Izako Boars,AGO,1.0,0.0,344.0,1.0
5782,The Final Tribe,5balls,0.0,2.0,344.0,0.0
5783,Bpro,KOVA,0.0,2.0,344.0,0.0
5784,Virtus.pro,Izako Boars,0.0,1.0,344.0,0.0
5785,Sprout,BIG,1.0,2.0,344.0,0.0
5786,Maknitude,fnatic,0.0,2.0,344.0,0.0
5787,Se7en,Gambit Youngsters,1.0,2.0,344.0,0.0
5788,rewound,Genuine,0.0,2.0,344.0,0.0
5789,Chiefs,Paradox,2.0,0.0,344.0,1.0
5790,Nordavind,CR4ZY,0.0,2.0,344.0,0.0
5791,Tricked,Heroic,0.0,2.0,344.0,0.0
5792,DreamEaters,Vega Squadron,2.0,0.0,344.0,1.0
5793,ORDER,Jade,2.0,0.0,344.0,1.0
5794,Party Astronauts,TeamOne,1.0,0.0,344.0,1.0
5795,Peeker's Advantage,The Quest,0.0,1.0,344.0,0.0
5796,BLITZKRIEG,Polar Ace,1.0,0.0,344.0,1.0
5797,ex-Zone,Party Astronauts,0.0,1.0,344.0,0.0
5798,Mythic,TeamOne,0.0,1.0,344.0,0.0
5799,Bad News Bears,ATK,0.0,1.0,344.0,0.0
5800,Spirit,Vega Squadron,2.0,0.0,345.0,1.0
5801,Gambit Youngsters,Nemiga,0.0,2.0,345.0,0.0
5802,Virtus.pro,Aristocracy,0.0,2.0,345.0,0.0
5803,FURIA,Vitality,0.0,2.0,345.0,0.0
5804,Turkey5,Nordavind,1.0,2.0,345.0,0.0
5805,Espada,Sprout,0.0,2.0,345.0,0.0
5806,Team UK,Team ROTW,1.0,0.0,345.0,1.0
5807,Ambush,Youngsters,2.0,0.0,345.0,1.0
5808,DreamEaters,NONAME,2.0,0.0,345.0,1.0
5809,pro100,Se7en,0.0,2.0,345.0,0.0
5810,Team UK,Team ROTW,0.0,1.0,345.0,0.0
5811,Sprout,MAJESTY,2.0,0.0,345.0,1.0
5812,jmihmix,Espada,0.0,2.0,345.0,0.0
5813,FrenchFrogs,Nordavind,0.0,2.0,345.0,0.0
5814,LOG,Turkey5,0.0,2.0,345.0,0.0
5815,The Final Tribe,BLUEJAYS,0.0,2.0,345.0,0.0
5816,Extremum,NOTBAD,0.0,2.0,345.0,0.0
5817,Warthox,Dracarys,2.0,1.0,345.0,1.0
5818,Paradox,rewound,0.0,1.0,345.0,0.0
5819,ex-Athletico,rewound,1.0,0.0,345.0,1.0
5820,Vega Squadron,Spirit,0.0,2.0,345.0,0.0
5821,Nemiga,Gambit Youngsters,2.0,0.0,345.0,1.0
5822,Aristocracy,Virtus.pro,2.0,0.0,345.0,1.0
5823,Vitality,FURIA,2.0,0.0,345.0,1.0
5824,Nordavind,Turkey5,2.0,1.0,345.0,1.0
5825,Sprout,Espada,2.0,0.0,345.0,1.0
5826,Team ROTW,Team UK,0.0,1.0,345.0,0.0
5827,Youngsters,Ambush,0.0,2.0,345.0,0.0
5828,NONAME,DreamEaters,0.0,2.0,345.0,0.0
5829,Se7en,pro100,2.0,0.0,345.0,1.0
5830,Team ROTW,Team UK,1.0,0.0,345.0,1.0
5831,MAJESTY,Sprout,0.0,2.0,345.0,0.0
5832,Espada,jmihmix,2.0,0.0,345.0,1.0
5833,Nordavind,FrenchFrogs,2.0,0.0,345.0,1.0
5834,Turkey5,LOG,2.0,0.0,345.0,1.0
5835,BLUEJAYS,The Final Tribe,2.0,0.0,345.0,1.0
5836,NOTBAD,Extremum,2.0,0.0,345.0,1.0
5837,Dracarys,Warthox,1.0,2.0,345.0,0.0
5838,rewound,Paradox,1.0,0.0,345.0,1.0
5839,rewound,ex-Athletico,0.0,1.0,345.0,0.0
5840,Cosa Nostra,Helsinki REDS,0.0,1.0,346.0,0.0
5841,NRG,Vitality,0.0,2.0,346.0,0.0
5842,Syman,pro100,2.0,1.0,346.0,1.0
5843,Winstrike,Se7en,2.0,0.0,346.0,1.0
5844,ALTERNATE aTTaX,Lyngby Vikings,3.0,2.0,346.0,1.0
5845,ViCi Gaming,5POWER,0.0,2.0,346.0,0.0
5846,x-kom,Virtus.pro,1.0,2.0,346.0,0.0
5847,Gambit Youngsters,Warthox,2.0,0.0,346.0,1.0
5848,HAVU,Helsinki REDS,2.0,0.0,346.0,1.0
5849,Copenhagen Flames,cats,1.0,2.0,346.0,0.0
5850,Nemiga,Dracarys,2.0,0.0,346.0,1.0
5851,North,FURIA,0.0,2.0,346.0,0.0
5852,5POWER,BTRG,2.0,1.0,346.0,1.0
5853,STEP,GameAgents,2.0,0.0,346.0,1.0
5854,Spirit,Extremum,2.0,1.0,346.0,1.0
5855,Vega Squadron,NOTBAD,2.0,0.0,346.0,1.0
5856,Cosa Nostra,KOVA,1.0,2.0,346.0,0.0
5857,Game Fist,Defusekids,3.0,2.0,346.0,1.0
5858,5POWER,8EASY,2.0,0.0,346.0,1.0
5859,EHOME,BTRG,1.0,2.0,346.0,0.0
5860,Helsinki REDS,Cosa Nostra,1.0,0.0,346.0,1.0
5861,Vitality,NRG,2.0,0.0,346.0,1.0
5862,pro100,Syman,1.0,2.0,346.0,0.0
5863,Se7en,Winstrike,0.0,2.0,346.0,0.0
5864,Lyngby Vikings,ALTERNATE aTTaX,2.0,3.0,346.0,0.0
5865,5POWER,ViCi Gaming,2.0,0.0,346.0,1.0
5866,Virtus.pro,x-kom,2.0,1.0,346.0,1.0
5867,Warthox,Gambit Youngsters,0.0,2.0,346.0,0.0
5868,Helsinki REDS,HAVU,0.0,2.0,346.0,0.0
5869,cats,Copenhagen Flames,2.0,1.0,346.0,1.0
5870,Dracarys,Nemiga,0.0,2.0,346.0,0.0
5871,FURIA,North,2.0,0.0,346.0,1.0
5872,BTRG,5POWER,1.0,2.0,346.0,0.0
5873,GameAgents,STEP,0.0,2.0,346.0,0.0
5874,Extremum,Spirit,1.0,2.0,346.0,0.0
5875,NOTBAD,Vega Squadron,0.0,2.0,346.0,0.0
5876,KOVA,Cosa Nostra,2.0,1.0,346.0,1.0
5877,Defusekids,Game Fist,2.0,3.0,346.0,0.0
5878,8EASY,5POWER,0.0,2.0,346.0,0.0
5879,BTRG,EHOME,2.0,1.0,346.0,1.0
5880,FURIA,Astralis,2.0,1.0,347.0,1.0
5881,Epsilon,GamerLegion,0.0,1.0,347.0,0.0
5882,Virtus.pro,AGO,2.0,0.0,347.0,1.0
5883,ViCi Gaming,TyLoo,1.0,2.0,347.0,0.0
5884,compLexity,MIBR,2.0,1.0,347.0,1.0
5885,IPET,BTRG,0.0,2.0,347.0,0.0
5886,8EASY,NIRVANA,2.0,0.0,347.0,1.0
5887,Astralis,NiP,2.0,0.0,347.0,1.0
5888,IPET,wNv,2.0,0.0,347.0,1.0
5889,EHOME,TyLoo,0.0,2.0,347.0,0.0
5890,BTRG,Aster,2.0,0.0,347.0,1.0
5891,ViCi Gaming,5POWER,2.0,0.0,347.0,1.0
5892,Very1z,NIRVANA,1.0,2.0,347.0,0.0
5893,Vital Spark,8EASY,0.0,2.0,347.0,0.0
5894,The Quest,Prospects,1.0,0.0,347.0,1.0
5895,Ascent,Party Astronauts,1.0,0.0,347.0,1.0
5896,Prospects,ex-Zone,0.0,1.0,347.0,0.0
5897,The Quest,ATK,1.0,0.0,347.0,1.0
5898,Mythic,BLITZKRIEG,0.0,1.0,347.0,0.0
5899,Singularity,eUnited,1.0,2.0,347.0,0.0
5900,Astralis,FURIA,1.0,2.0,347.0,0.0
5901,GamerLegion,Epsilon,1.0,0.0,347.0,1.0
5902,AGO,Virtus.pro,0.0,2.0,347.0,0.0
5903,TyLoo,ViCi Gaming,2.0,1.0,347.0,1.0
5904,MIBR,compLexity,1.0,2.0,347.0,0.0
5905,BTRG,IPET,2.0,0.0,347.0,1.0
5906,NIRVANA,8EASY,0.0,2.0,347.0,0.0
5907,NiP,Astralis,0.0,2.0,347.0,0.0
5908,wNv,IPET,0.0,2.0,347.0,0.0
5909,TyLoo,EHOME,2.0,0.0,347.0,1.0
5910,Aster,BTRG,0.0,2.0,347.0,0.0
5911,5POWER,ViCi Gaming,0.0,2.0,347.0,0.0
5912,NIRVANA,Very1z,2.0,1.0,347.0,1.0
5913,8EASY,Vital Spark,2.0,0.0,347.0,1.0
5914,Prospects,The Quest,0.0,1.0,347.0,0.0
5915,Party Astronauts,Ascent,0.0,1.0,347.0,0.0
5916,ex-Zone,Prospects,1.0,0.0,347.0,1.0
5917,ATK,The Quest,0.0,1.0,347.0,0.0
5918,BLITZKRIEG,Mythic,1.0,0.0,347.0,1.0
5919,eUnited,Singularity,2.0,1.0,347.0,1.0
5920,FURIA,NRG,0.0,2.0,348.0,0.0
5921,GameAgents,Giants,1.0,0.0,348.0,1.0
5922,GamerLegion,Chaos,0.0,1.0,348.0,0.0
5923,AGO,Spirit,0.0,1.0,348.0,0.0
5924,Izako Boars,Movistar Riders,0.0,1.0,348.0,0.0
5925,Unique,PACT,2.0,1.0,348.0,1.0
5926,MIBR,North,0.0,1.0,348.0,0.0
